2596676.03,Rx,0
2645206.12,Rx,0
2645430.83,Rx,0
2693960.11,Rx,0
2694184.26,Rx,0
2742713.57,Rx,0
2742938.28,Rx,0
2791467.65,Rx,0
2791691.48,Rx,0
2793838.43,Tx,1
2794791.82,Tx,0
2795743.9,Tx,1
2840221.11,Rx,1
2840445.32,Rx,1
2847878.29,Tx,1
2847906.93,Tx,0
2888974.57,Rx,0
2889198.7,Rx,0
2937728.05,Rx,0
2937952.38,Rx,0
2986481.7,Rx,0
2986705.9,Rx,0
2996603.75,Tx,1
2997538.6,Tx,1
2997557.15,Tx,0
2998509.23,Tx,1
3035235.68,Rx,1
3035459.77,Rx,1
3058762.29,Tx,1
3058780.87,Tx,0
3083989.3,Rx,0
3084213.13,Rx,0
3132743.32,Rx,0
3132967.21,Rx,0
3181496.81,Rx,0
3181720.82,Rx,0
3206090.39,Tx,1
3207025.27,Tx,1
3207043.79,Tx,0
3207995.86,Tx,1
3230250.79,Rx,1
3230475.19,Rx,1
3279004.31,Rx,1
3279228.08,Rx,1
3327758.45,Rx,1
3327982.29,Rx,1
3376511.91,Rx,1
3376736.31,Rx,1
3409687.79,Tx,0
3410622.64,Tx,0
3410641.18,Tx,1
3411593.26,Tx,0
3425266.0,Rx,0
3425490.64,Rx,0
3474020.02,Rx,0
3474244.53,Rx,0
3522773.54,Rx,0
3522997.99,Rx,0
3571526.62,Rx,0
3571750.76,Rx,0
3617061.56,Tx,1
3618014.96,Tx,0
3618967.03,Tx,1
3619297.88,Tx,0
3619571.08,Tx,1
3620280.89,Rx,1
3620505.09,Rx,1
3669035.1,Rx,1
3669258.98,Rx,1
3717789.27,Rx,1
3718013.16,Rx,1
3766544.14,Rx,1
3766768.21,Rx,1
3815299.31,Rx,1
3815523.07,Rx,1
3817075.6,Tx,0
3818028.99,Tx,1
3818981.07,Tx,0
3864054.27,Rx,0
3864278.4,Rx,0
3912808.79,Rx,0
3913032.61,Rx,0
3961563.87,Rx,0
3961787.63,Rx,0
4010318.39,Rx,0
4010542.53,Rx,0
4018048.28,Tx,1
4018983.16,Tx,1
4019001.67,Tx,0
4019953.75,Tx,1
4059073.37,Rx,1
4059297.9,Rx,1
4107827.92,Rx,1
4108052.07,Rx,1
4156582.38,Rx,1
4156807.09,Rx,1
4205337.05,Rx,1
4205560.95,Rx,1
4220557.46,Tx,0
4221492.31,Tx,0
4221510.85,Tx,1
4222462.93,Tx,0
4254091.55,Rx,0
4254315.31,Rx,0
4302846.6,Rx,0
4303070.49,Rx,0
4351601.12,Rx,0
4351825.57,Rx,0
4400356.05,Rx,0
4400580.43,Rx,0
4424155.76,Tx,1
4425090.63,Tx,1
4425109.15,Tx,0
4426061.23,Tx,1
4449110.68,Rx,1
4449334.77,Rx,1
4497865.73,Rx,1
4498089.95,Rx,1
4546620.26,Rx,1
4546844.03,Rx,1
4595375.34,Rx,1
4595599.86,Rx,1
4624633.78,Tx,0
4625568.68,Tx,0
4625587.16,Tx,1
4626539.25,Tx,0
4644129.83,Rx,0
4644354.22,Rx,0
4692884.76,Rx,0
4693109.39,Rx,0
4741639.34,Rx,0
4741863.48,Rx,0
4790394.45,Rx,0
4790618.34,Rx,0
4830710.56,Tx,1
4831645.45,Tx,1
4831663.96,Tx,0
4832616.03,Tx,1
4839148.9,Rx,1
4839372.68,Rx,1
4887903.99,Rx,1
4888127.82,Rx,1
4936658.47,Rx,1
4936882.93,Rx,1
4985413.55,Rx,1
4985637.77,Rx,1
5034168.11,Rx,1
5034392.13,Rx,1
5039891.99,Tx,0
5040845.38,Tx,1
5041797.46,Tx,0
5082923.06,Rx,0
5083147.28,Rx,0
5131677.61,Rx,0
5131901.39,Rx,0
5180432.66,Rx,0
5180657.25,Rx,0
5229187.22,Rx,0
5229411.61,Rx,0
5242418.17,Tx,1
5243353.0,Tx,1
5243371.56,Tx,0
5244323.64,Tx,1
5277942.27,Rx,1
5278166.72,Rx,1
5326696.76,Rx,1
5326920.84,Rx,1
5375451.81,Rx,1
5375675.7,Rx,1
5424206.92,Rx,1
5424431.06,Rx,1
5442847.52,Tx,0
5443782.4,Tx,0
5443800.91,Tx,1
5444752.99,Tx,0
5472961.91,Rx,0
5473186.18,Rx,0
5521717.02,Rx,0
5521941.29,Rx,0
5570472.01,Rx,0
5570696.16,Rx,0
5619226.56,Rx,0
5619450.52,Rx,0
5646444.82,Tx,1
5647379.68,Tx,1
5647398.22,Tx,0
5648350.29,Tx,1
5667980.55,Rx,1
5668204.63,Rx,1
5716734.6,Rx,1
5716958.74,Rx,1
5765488.12,Rx,1
5765712.57,Rx,1
5809977.45,Tx,1
5809995.98,Tx,0
5814242.2,Rx,0
5814466.47,Rx,0
5831683.06,Tx,0
5831711.79,Tx,1
5847690.21,Tx,0
5848625.08,Tx,0
5848643.6,Tx,1
5849595.68,Tx,0
5862995.72,Rx,0
5863220.05,Rx,0
5911749.71,Rx,0
5911973.67,Rx,0
5960503.26,Rx,0
5960727.03,Rx,0
6009257.43,Rx,0
6009481.89,Rx,0
6048968.04,Tx,1
6049902.88,Tx,1
6049921.43,Tx,0
6050873.51,Tx,1
6058010.93,Rx,1
6058235.38,Rx,1
6106764.98,Rx,1
6106989.11,Rx,1
6155518.56,Rx,1
6155742.51,Rx,1
6204272.52,Rx,1
6204496.34,Rx,1
6250485.08,Tx,0
6251438.47,Tx,1
6252390.55,Tx,0
6253026.47,Rx,0
6253250.99,Rx,0
6301780.09,Rx,0
6302004.6,Rx,0
6350534.17,Rx,0
6350757.93,Rx,0
6399287.72,Rx,0
6399511.79,Rx,0
6448041.71,Rx,0
6448265.84,Rx,0
6450739.25,Tx,1
6451692.65,Tx,0
6452644.72,Tx,1
6496795.23,Rx,1
6497019.05,Rx,1
6545549.18,Rx,1
6545773.88,Rx,1
6594302.83,Rx,1
6594527.28,Rx,1
6643056.82,Rx,1
6643281.39,Rx,1
6656560.59,Tx,0
6657495.44,Tx,0
6657513.98,Tx,1
6658466.06,Tx,0
6691810.43,Rx,0
6692034.51,Rx,0
6740564.6,Rx,0
6740788.37,Rx,0
6789318.9,Rx,0
6789542.74,Rx,0
6838073.23,Rx,0
6838297.94,Rx,0
6858861.91,Tx,1
6859193.31,Tx,0
6859466.96,Tx,1
6860202.79,Tx,1
6860221.34,Tx,0
6861173.41,Tx,1
6886827.51,Rx,1
6887051.96,Rx,1
6935581.53,Rx,1
6935805.79,Rx,1
6984335.55,Rx,1
6984559.62,Rx,1
7033089.16,Rx,1
7033313.42,Rx,1
7061643.42,Tx,0
7062578.26,Tx,0
7062596.81,Tx,1
7063548.89,Tx,0
7081843.11,Rx,0
7082066.88,Rx,0
7130596.69,Rx,0
7130821.28,Rx,0
7179350.71,Rx,0
7179575.11,Rx,0
7228104.3,Rx,0
7228328.88,Rx,0
7268265.22,Tx,1
7269200.03,Tx,1
7269218.62,Tx,0
7270170.69,Tx,1
7276858.32,Rx,1
7277082.33,Rx,1
7325612.37,Rx,1
7325836.7,Rx,1
7374365.92,Rx,1
7374590.56,Rx,1
7423119.91,Rx,1
7423344.36,Rx,1
7471873.4,Rx,1
7472097.78,Rx,1
7474679.39,Tx,0
7475632.78,Tx,1
7476584.86,Tx,0
7520627.54,Rx,0
7520852.12,Rx,0
7569381.09,Rx,0
7569605.04,Rx,0
7618135.08,Rx,0
7618358.84,Rx,0
7666889.57,Rx,0
7667114.27,Rx,0
7676469.1,Tx,1
7677403.93,Tx,1
7677422.5,Tx,0
7678374.57,Tx,1
7715644.65,Rx,1
7715869.11,Rx,1
7764399.23,Rx,1
7764623.5,Rx,1
7813154.25,Rx,1
7813378.33,Rx,1
7861908.83,Rx,1
7862132.73,Rx,1
7886466.6,Tx,0
7887401.48,Tx,0
7887419.98,Tx,1
7888372.07,Tx,0
7910664.79,Rx,0
7910888.56,Rx,0
7959420.28,Rx,0
7959644.92,Rx,0
8008174.21,Rx,0
8008398.78,Rx,0
8056930.32,Rx,0
8057154.14,Rx,0
8088448.41,Tx,1
8089383.29,Tx,1
8089401.81,Tx,0
8090353.88,Tx,1
8105684.93,Rx,1
8105909.01,Rx,1
8154438.98,Rx,1
8154663.38,Rx,1
8203192.5,Rx,1
8203417.21,Rx,1
8251946.55,Rx,1
8252170.64,Rx,1
8290445.75,Tx,0
8291380.59,Tx,0
8291399.13,Tx,1
8292351.22,Tx,0
8300700.01,Rx,0
8300924.46,Rx,0
8349454.06,Rx,0
8349677.82,Rx,0
8398207.61,Rx,0
8398431.69,Rx,0
8446961.63,Rx,0
8447186.08,Rx,0
8495715.25,Rx,0
8495939.95,Rx,0
8496859.87,Tx,1
8497813.27,Tx,0
8498765.34,Tx,1
8544469.24,Rx,1
8544693.75,Rx,1
8593222.75,Rx,1
8593447.14,Rx,1
8641976.8,Rx,1
8642201.0,Rx,1
8690730.73,Rx,1
8690955.37,Rx,1
8703001.39,Tx,0
8703936.25,Tx,0
8703954.78,Tx,1
8704906.86,Tx,0
8739484.37,Rx,0
8739708.27,Rx,0
8788238.39,Rx,0
8788462.6,Rx,0
8836991.97,Rx,0
8837216.43,Rx,0
8885745.93,Rx,0
8885969.82,Rx,0
8908327.36,Tx,1
8909262.22,Tx,1
8909280.76,Tx,0
8910232.83,Tx,1
8934499.48,Rx,1
8934723.68,Rx,1
8983253.53,Rx,1
8983478.05,Rx,1
9032007.08,Rx,1
9032230.91,Rx,1
9080761.13,Rx,1
9080985.27,Rx,1
9112915.81,Tx,0
9113850.72,Tx,0
9113869.2,Tx,1
9114821.29,Tx,0
9129514.68,Rx,0
9129739.14,Rx,0
9178268.7,Rx,0
9178492.97,Rx,0
9227022.66,Rx,0
9227247.37,Rx,0
9275777.68,Rx,0
9276002.2,Rx,0
9317474.28,Tx,1
9318409.23,Tx,1
9318427.68,Tx,0
9319379.75,Tx,1
9324531.23,Rx,1
9324755.62,Rx,1
9373284.75,Rx,1
9373509.45,Rx,1
9422038.8,Rx,1
9422262.81,Rx,1
9470793.32,Rx,1
9471017.71,Rx,1
9519549.28,Rx,1
9519773.04,Rx,1
9526672.3,Tx,0
9527607.19,Tx,0
9527625.69,Tx,1
9528577.78,Tx,0
9568304.89,Rx,0
9568528.91,Rx,0
9617059.94,Rx,0
9617284.27,Rx,0
9665815.49,Rx,0
9666040.14,Rx,0
9714570.54,Rx,0
9714794.5,Rx,0
9733021.39,Tx,1
9733956.25,Tx,1
9733974.79,Tx,0
9734926.86,Tx,1
9763325.94,Rx,1
9763550.33,Rx,1
9812081.55,Rx,1
9812305.75,Rx,1
9860835.88,Rx,1
9861060.58,Rx,1
9909590.15,Rx,1
9909813.98,Rx,1
9936315.58,Tx,0
9937250.42,Tx,0
9937268.97,Tx,1
9937599.69,Tx,0
9937854.59,Tx,0
9937873.02,Tx,1
9938627.09,Tx,0
9958344.45,Rx,0
9958568.84,Rx,0
10007098.63,Rx,0
10007323.21,Rx,0
10055854.68,Rx,0
10056079.07,Rx,0
10104609.67,Rx,0
10104833.43,Rx,0
10146297.5,Tx,1
10147232.34,Tx,1
10147250.9,Tx,0
10148202.97,Tx,1
10153365.18,Rx,1
10153589.27,Rx,1
10202120.23,Rx,1
10202344.63,Rx,1
10250875.72,Rx,1
10251099.5,Rx,1
10299631.83,Rx,1
10299855.86,Rx,1
10346550.25,Tx,0
10347503.64,Tx,1
10348386.36,Tx,1
10348455.72,Tx,0
10348610.75,Tx,0
10397140.31,Rx,0
10397364.08,Rx,0
10445893.86,Rx,0
10446117.95,Rx,0
10494647.91,Rx,0
10494872.31,Rx,0
10543401.28,Rx,0
10543625.17,Rx,0
10550820.07,Tx,1
10551754.96,Tx,1
10551773.47,Tx,0
10552725.54,Tx,1
10592154.99,Rx,1
10592379.56,Rx,1
10640908.57,Rx,1
10641132.39,Rx,1
10689662.03,Rx,1
10689886.29,Rx,1
10738416.08,Rx,1
10738640.65,Rx,1
10754130.23,Tx,0
10755065.06,Tx,0
10755083.62,Tx,1
10756035.7,Tx,0
10787169.56,Rx,0
10787393.52,Rx,0
10835923.61,Rx,0
10836147.88,Rx,0
10884677.13,Rx,0
10884901.72,Rx,0
10933431.18,Rx,0
10933655.08,Rx,0
10957951.73,Tx,1
10958886.57,Tx,1
10958905.13,Tx,0
10959857.2,Tx,1
10982184.74,Rx,1
10982408.94,Rx,1
11030938.76,Rx,1
11031163.33,Rx,1
11079692.77,Rx,1
11079917.16,Rx,1
11128446.29,Rx,1
11128670.56,Rx,1
11159181.56,Tx,0
11160116.45,Tx,0
11160134.95,Tx,1
11161087.03,Tx,0
11177200.28,Rx,0
11177424.43,Rx,0
11187754.33,Tx,0
11187772.87,Tx,1
11225953.8,Rx,1
11226178.25,Rx,1
11274707.79,Rx,1
11274931.61,Rx,1
11323461.31,Rx,1
11323685.51,Rx,1
11366330.56,Tx,0
11367265.46,Tx,0
11367283.95,Tx,1
11368236.03,Tx,0
11372215.38,Rx,0
11372439.85,Rx,0
11420969.0,Rx,0
11421193.71,Rx,0
11469722.99,Rx,0
11469947.07,Rx,0
11518476.44,Rx,0
11518700.97,Rx,0
11567230.46,Rx,0
11567454.3,Rx,0
11570088.69,Tx,1
11571042.08,Tx,0
11571994.16,Tx,1
11615984.48,Rx,1
11616209.19,Rx,1
11655620.04,Tx,1
11655648.74,Tx,0
11664737.98,Rx,0
11664962.55,Rx,0
11713492.12,Rx,0
11713716.38,Rx,0
11762245.64,Rx,0
11762469.78,Rx,0
11774197.9,Tx,1
11775132.76,Tx,1
11775151.3,Tx,0
11776103.38,Tx,1
11810998.87,Rx,1
11811222.65,Rx,1
11859753.08,Rx,1
11859977.48,Rx,1
11908507.1,Rx,1
11908730.87,Rx,1
11957260.68,Rx,1
11957484.7,Rx,1
11977236.39,Tx,0
11978171.2,Tx,0
11978189.77,Tx,1
11979141.86,Tx,0
12006014.73,Rx,0
12006239.06,Rx,0
12054768.19,Rx,0
12054991.96,Rx,0
12103522.34,Rx,0
12103746.29,Rx,0
12152276.29,Rx,0
12152500.18,Rx,0
12181073.89,Tx,1
12182008.79,Tx,1
12182027.29,Tx,0
12182979.36,Tx,1
12201029.81,Rx,1
12201254.52,Rx,1
12249783.83,Rx,1
12250008.41,Rx,1
12298537.32,Rx,1
12298761.78,Rx,1
12347291.46,Rx,1
12347515.61,Rx,1
12382606.43,Tx,0
12383541.24,Tx,0
12383559.82,Tx,1
12384511.9,Tx,0
12396044.95,Rx,0
12396269.46,Rx,0
12444798.97,Rx,0
12445022.86,Rx,0
12493552.55,Rx,0
12493776.69,Rx,0
12542306.54,Rx,0
12542531.05,Rx,0
12587164.9,Tx,1
12588118.3,Tx,0
12589070.37,Tx,1
12591060.53,Rx,1
12591284.92,Rx,1
12639814.08,Rx,1
12640038.28,Rx,1
12688568.04,Rx,1
12688792.18,Rx,1
12737321.68,Rx,1
12737545.51,Rx,1
12786075.61,Rx,1
12786299.37,Rx,1
12795354.71,Tx,0
12796289.57,Tx,0
12796308.1,Tx,1
12797260.18,Tx,0
12834829.18,Rx,0
12835053.77,Rx,0
12883583.17,Rx,0
12883807.63,Rx,0
12932336.78,Rx,0
12932561.0,Rx,0
12981091.05,Rx,0
12981314.83,Rx,0
12997639.68,Tx,1
12998574.55,Tx,1
12998593.08,Tx,0
12999545.15,Tx,1
12999876.75,Tx,0
13000150.2,Tx,1
13029845.23,Rx,1
13030069.68,Rx,1
13078599.38,Rx,1
13078824.08,Rx,1
13127353.58,Rx,1
13127577.91,Rx,1
13176108.86,Rx,1
13176333.31,Rx,1
13200629.69,Tx,0
13201564.5,Tx,0
13201583.07,Tx,1
13202535.16,Tx,0
13224863.93,Rx,0
13225088.14,Rx,0
13273619.39,Rx,0
13273843.54,Rx,0
13322375.41,Rx,0
13322599.37,Rx,0
13371129.96,Rx,0
13371353.73,Rx,0
13402867.68,Tx,1
13403802.57,Tx,1
13403821.08,Tx,0
13404773.15,Tx,1
13419885.89,Rx,1
13420110.59,Rx,1
13468640.53,Rx,1
13468864.98,Rx,1
13517394.49,Rx,1
13517618.82,Rx,1
13566148.1,Rx,1
13566372.18,Rx,1
13609248.78,Tx,0
13610183.64,Tx,0
13610202.17,Tx,1
13611154.25,Tx,0
13614902.15,Rx,0
13615126.05,Rx,0
13663655.61,Rx,0
13663879.44,Rx,0
13712409.56,Rx,0
13712634.27,Rx,0
13761163.11,Rx,0
13761387.63,Rx,0
13809917.1,Rx,0
13810141.5,Rx,0
13812782.13,Tx,1
13813735.53,Tx,0
13814687.61,Tx,1
13858670.71,Rx,1
13858894.86,Rx,1
13907424.8,Rx,1
13907648.69,Rx,1
13956178.69,Rx,1
13956402.59,Rx,1
14004933.21,Rx,1
14005157.92,Rx,1
14018667.41,Tx,0
14019602.28,Tx,0
14019620.8,Tx,1
14020572.88,Tx,0
14053687.17,Rx,0
14053911.81,Rx,0
14102440.78,Rx,0
14102665.17,Rx,0
14151194.83,Rx,0
14151419.03,Rx,0
14199948.29,Rx,0
14200172.37,Rx,0
14223466.09,Tx,1
14224400.92,Tx,1
14224419.49,Tx,0
14225371.56,Tx,1
14248702.43,Rx,1
14248926.26,Rx,1
14297455.89,Rx,1
14297679.66,Rx,1
14346209.97,Rx,1
14346434.49,Rx,1
14394962.93,Rx,1
14395186.89,Rx,1
14432423.9,Tx,0
14433358.75,Tx,0
14433377.29,Tx,1
14434329.37,Tx,0
14443716.51,Rx,0
14443940.71,Rx,0
14492470.56,Rx,0
14492695.08,Rx,0
14541224.05,Rx,0
14541447.94,Rx,0
14589978.07,Rx,0
14590202.77,Rx,0
14638731.53,Rx,0
14638956.16,Rx,0
14640053.88,Tx,1
14641007.28,Tx,0
14641959.35,Tx,1
14687485.61,Rx,1
14687710.0,Rx,1
14736239.19,Rx,1
14736463.39,Rx,1
14784993.15,Rx,1
14785217.22,Rx,1
14833746.7,Rx,1
14833970.59,Rx,1
14845395.83,Tx,0
14846330.73,Tx,0
14846349.22,Tx,1
14847301.3,Tx,0
14882500.68,Rx,0
14882724.46,Rx,0
14931254.14,Rx,0
14931478.85,Rx,0
14980008.28,Rx,0
14980232.68,Rx,0
15028762.27,Rx,0
15028986.04,Rx,0
15047696.24,Tx,1
15048631.08,Tx,1
15048649.63,Tx,0
15049601.71,Tx,1
15077515.83,Rx,1
15077739.9,Rx,1
15126269.81,Rx,1
15126493.76,Rx,1
15175023.33,Rx,1
15175247.16,Rx,1
15223777.32,Rx,1
15224002.02,Rx,1
15256654.67,Tx,0
15257589.59,Tx,0
15257608.06,Tx,1
15258560.15,Tx,0
15272530.84,Rx,0
15272755.36,Rx,0
15321284.82,Rx,0
15321509.22,Rx,0
15370038.5,Rx,0
15370262.59,Rx,0
15418792.55,Rx,0
15419016.45,Rx,0
15461692.44,Tx,1
15462627.26,Tx,1
15462645.83,Tx,0
15463597.91,Tx,1
15467546.54,Rx,1
15467770.81,Rx,1
15516300.0,Rx,1
15516524.64,Rx,1
15565054.05,Rx,1
15565278.0,Rx,1
15613807.6,Rx,1
15614031.92,Rx,1
15662561.02,Rx,1
15662785.72,Rx,1
15667018.38,Tx,0
15667971.77,Tx,1
15668923.86,Tx,0
15711314.64,Rx,0
15711539.15,Rx,0
15760068.13,Rx,0
15760291.95,Rx,0
15808821.58,Rx,0
15809045.35,Rx,0
15857575.7,Rx,0
15857800.21,Rx,0
15874648.36,Tx,1
15875583.23,Tx,1
15875601.75,Tx,0
15876553.83,Tx,1
15906329.12,Rx,1
15906553.58,Rx,1
15955083.23,Rx,1
15955307.38,Rx,1
16003837.22,Rx,1
16004061.8,Rx,1
16052590.86,Rx,1
16052814.63,Rx,1
16075333.36,Tx,0
16075664.94,Tx,1
16075938.41,Tx,0
16076674.27,Tx,0
16076692.78,Tx,1
16077644.86,Tx,0
16101345.1,Rx,0
16101568.99,Rx,0
16150099.25,Rx,0
16150323.83,Rx,0
16198853.39,Rx,0
16199077.72,Rx,0
16247606.76,Rx,0
16247831.08,Rx,0
16282003.16,Tx,1
16282938.08,Tx,1
16282956.56,Tx,0
16283908.63,Tx,1
16296360.86,Rx,1
16296584.95,Rx,1
16345114.45,Rx,1
16345338.28,Rx,1
16393868.4,Rx,1
16394092.18,Rx,1
16442622.42,Rx,1
16442846.57,Rx,1
16485088.67,Tx,0
16486023.54,Tx,0
16486042.06,Tx,1
16486994.14,Tx,0
16491376.01,Rx,0
16491600.4,Rx,0
16540130.0,Rx,0
16540353.76,Rx,0
16588883.58,Rx,0
16589107.66,Rx,0
16637637.57,Rx,0
16637862.02,Rx,0
16686391.09,Rx,0
16686614.85,Rx,0
16687838.49,Tx,1
16688791.89,Tx,0
16689743.97,Tx,1
16735145.04,Rx,1
16735369.18,Rx,1
16783898.62,Rx,1
16784123.07,Rx,1
16832652.74,Rx,1
16832876.94,Rx,1
16881406.2,Rx,1
16881630.33,Rx,1
16890396.18,Tx,0
16891331.01,Tx,0
16891349.57,Tx,1
16892301.65,Tx,0
16930160.15,Rx,0
16930384.04,Rx,0
16978914.67,Rx,0
16979138.56,Rx,0
17027668.68,Rx,0
17027893.39,Rx,0
17076424.83,Rx,0
17076648.79,Rx,0
17098090.16,Tx,1
17099025.05,Tx,1
17099043.56,Tx,0
17099995.63,Tx,1
17125179.35,Rx,1
17125403.55,Rx,1
17173935.31,Rx,1
17174160.01,Rx,1
17222689.95,Rx,1
17222913.84,Rx,1
17271445.85,Rx,1
17271670.24,Rx,1
17307063.51,Tx,0
17307998.34,Tx,0
17308016.89,Tx,1
17308968.98,Tx,0
17320201.4,Rx,0
17320425.98,Rx,0
17368956.41,Rx,0
17369180.44,Rx,0
17417712.0,Rx,0
17417936.27,Rx,0
17466466.92,Rx,0
17466690.7,Rx,0
17510389.19,Tx,1
17511324.09,Tx,1
17511342.58,Tx,0
17512294.66,Tx,1
17515220.6,Rx,1
17515444.49,Rx,1
17563974.5,Rx,1
17564198.88,Rx,1
17612728.02,Rx,1
17612951.78,Rx,1
17661482.03,Rx,1
17661706.11,Rx,1
17710235.62,Rx,1
17710459.88,Rx,1
17714163.13,Tx,0
17715116.52,Tx,1
17716068.6,Tx,0
17758989.63,Rx,0
17759214.33,Rx,0
17807743.12,Rx,0
17807967.2,Rx,0
17856497.24,Rx,0
17856721.56,Rx,0
17905250.63,Rx,0
17905474.39,Rx,0
17917760.02,Tx,1
17918694.92,Tx,1
17918713.41,Tx,0
17919665.49,Tx,1
17954004.64,Rx,1
17954229.29,Rx,1
18002758.16,Rx,1
18002982.69,Rx,1
18051512.31,Rx,1
18051736.52,Rx,1
18100266.33,Rx,1
18100490.79,Rx,1
18127694.95,Tx,0
18128629.77,Tx,0
18128648.33,Tx,1
18129600.42,Tx,0
18149019.88,Rx,0
18149243.77,Rx,0
18197773.87,Rx,0
18197998.13,Rx,0
18246528.3,Rx,0
18246753.0,Rx,0
18295282.31,Rx,0
18295506.33,Rx,0
18337420.75,Tx,1
18338355.65,Tx,1
18338374.15,Tx,0
18339326.22,Tx,1
18344035.98,Rx,1
18344260.2,Rx,1
18392789.88,Rx,1
18393014.59,Rx,1
18441543.49,Rx,1
18441767.45,Rx,1
18490297.51,Rx,1
18490522.03,Rx,1
18539051.47,Rx,1
18539275.68,Rx,1
18546314.52,Tx,0
18547249.39,Tx,0
18547267.91,Tx,1
18548220.0,Tx,0
18587805.05,Rx,0
18588029.5,Rx,0
18636559.07,Rx,0
18636782.9,Rx,0
18685312.56,Rx,0
18685536.64,Rx,0
18734066.64,Rx,0
18734291.09,Rx,0
18747048.02,Tx,1
18747982.84,Tx,1
18748001.42,Tx,0
18748953.49,Tx,1
18782820.1,Rx,1
18783043.93,Rx,1
18831574.11,Rx,1
18831798.32,Rx,1
18880327.76,Rx,1
18880551.97,Rx,1
18929081.68,Rx,1
18929305.58,Rx,1
18950341.17,Tx,0
18951276.06,Tx,0
